ctn_no,category,actual_position_block,bay,stack,tier,first_inyard_time,last_outyard_time,order,vessel_reference,destination_port_code,ctn_status,ctn_size,weight,ctn_weight,flag
APHU6619956,1,41,38,5,1,2022/11/2 17:45,,1006,MED1,ITGOA,1,2.25,13276.3,4,0
CSNU8276042,1,41,38,5,2,2022/11/2 17:48,,1007,MED1,ITGOA,1,2.25,28674.6,9,0
FCIU8463634,1,41,38,5,3,2022/11/2 17:51,,1008,MED1,ITGOA,1,2.25,28239.5,9,0
TGBU7874739,1,6C,88,5,1,2022/11/2 17:52,,1009,MED1,GRPIR,1,2.25,31750,10,0
BMOU5338733,1,5B,74,3,2,2022/11/2 17:53,,1010,MED1,ITGOA,1,2.25,13152,4,0
HMCU9183978,1,6C,88,6,3,2022/11/2 18:06,,1011,MED1,GRPIR,1,2.25,14390.9,4,0
EITU1116160,1,5B,74,3,3,2022/11/2 18:12,,1012,MED1,ITGOA,1,2.25,14410,4,0
EISU1690549,1,67,62,3,2,2022/11/2 18:16,,1013,MED1,GRPIR,1,2,12552,4,0
TCNU3780565,1,48,78,1,3,2022/11/2 18:19,,1014,MED1,ITSPE,1,2.25,11926.5,3,0
SEGU5026898,1,5B,74,2,2,2022/11/2 18:19,,1015,MED1,ITGOA,1,2.25,22726.8,7,0
OOCU7042014,1,5B,74,5,1,2022/11/2 18:24,,1016,MED1,ITGOA,1,2.25,29532.2,9,0
EGHU9765101,1,66,88,6,3,2022/11/2 18:27,,1017,MED1,ITSPE,1,2.25,23400,7,0
CSNU7383920,1,66,74,3,5,2022/11/2 18:32,,1018,MED1,FRFOS,1,2.25,18650.7,6,0
FCGU2243954,1,63,69,5,1,2022/11/2 18:44,,1019,MED1,GRPIR,1,1,22050.5,7,0
HMCU1092275,1,5B,66,2,2,2022/11/2 18:44,,1020,MED1,GRPIR,1,2,27256,9,0
OERU4071212,1,3E,40,4,2,2022/11/2 18:49,,1021,MED1,ESVLC,1,2.25,28430,9,0
FCIU9471629,1,38,42,4,3,2022/11/2 18:50,,1022,MED1,FRFOS,1,2.25,18828.7,6,0
EGHU8364167,1,69,84,4,5,2022/11/2 18:51,,1023,MED1,GRPIR,1,2.25,17980,5,0
TEMU6053976,1,6C,88,4,1,2022/11/2 18:52,,1024,MED1,GRPIR,1,2.25,19490,6,0
SCZU8739529,1,1B,67,3,1,2022/11/2 18:55,,1025,MED1,ITGOA,1,1,28900,9,0
EMCU8616350,1,89,30,5,2,2022/11/2 18:59,,1026,MED1,GRPIR,1,2.25,9984.2,3,0
CSLU2405438,1,67,69,4,1,2022/11/2 19:00,,1027,MED1,ITSPE,1,1,3740,1,0
GAOU6809631,1,5B,74,6,2,2022/11/2 19:02,,1028,MED1,ITGOA,1,2.25,16712.1,5,0
EGHU3524792,1,66,39,5,1,2022/11/2 19:06,,1029,MED1,ESVLC,1,1,21020,7,0
CSNU4037950,1,69,80,6,1,2022/11/2 19:35,,1030,MED1,ITGOA,1,2,13034.3,4,0
SZLU9680811,1,69,84,1,2,2022/11/2 19:35,,1031,MED1,GRPIR,1,2.25,27631.2,9,0
CMAU9181666,1,5B,74,3,4,2022/11/2 19:38,,1032,MED1,ITGOA,1,2.25,14810,4,0
FCIU5470938,1,63,75,3,1,2022/11/2 19:47,,1033,MED1,FRFOS,1,1,6292.7,2,0
CAAU6128533,1,62,42,5,3,2022/11/2 19:49,,1034,MED1,FRFOS,1,2.25,6726.4,2,0
EITU9228016,1,62,42,5,4,2022/11/2 19:52,,1035,MED1,FRFOS,1,2.25,13464.8,4,0
TCNU2078180,1,5B,74,1,1,2022/11/2 19:54,,1036,MED1,ITGOA,1,2.25,9581,3,0
CAAU2195600,1,67,37,2,1,2022/11/2 19:55,,1037,MED1,ITGOA,1,1,19185,6,0
EGHU9522842,1,6C,88,5,2,2022/11/2 20:00,,1038,MED1,GRPIR,1,2.25,22265,7,0
TCNU5620381,1,96,16,4,1,2022/11/2 20:10,,1039,MED1,GRPIR,1,2.25,20200,6,0
EGHU8319830,1,5B,74,1,2,2022/11/2 20:15,,1040,MED1,ITGOA,1,2.25,14410,4,0
BMOU5840377,1,4E,88,6,1,2022/11/2 20:19,,1041,MED1,ESVLC,1,2.25,32000,10,0
CSNU6847950,1,66,58,2,1,2022/11/2 20:58,,1042,MED1,ITGOA,1,2.25,10949,3,0
FFAU3432510,1,66,78,4,3,2022/11/2 21:14,,1043,MED1,SGSIN,1,2.25,31100,10,0
CSNU6836209,1,4A,30,3,4,2022/11/2 21:15,,1044,MED1,ESVLC,1,2.25,11260,3,0
TRHU5066720,1,6C,88,4,2,2022/11/2 21:27,,1045,MED1,GRPIR,1,2.25,16033.9,5,0
CBHU6446814,1,4A,82,3,2,2022/11/2 21:32,,1046,MED1,ITSPE,1,2,27423.1,9,0
CSLU6272164,1,66,78,4,4,2022/11/2 21:35,,1047,MED1,SGSIN,1,2.25,30570,10,0
CMAU6187676,1,66,58,3,1,2022/11/2 21:38,,1048,MED1,ITGOA,1,2.25,11111,3,0
GESU6648021,1,69,80,6,2,2022/11/2 21:43,,1049,MED1,ITGOA,1,2,27812,9,0
CSLU1892943,1,6A,63,2,3,2022/11/2 21:46,,1050,MED1,SGSIN,1,1,8654,2,0
TRHU5966022,1,67,66,4,1,2022/11/2 21:56,,1051,MED1,SGSIN,1,2.25,24151,8,0
EGHU8487752,1,4E,88,6,2,2022/11/2 21:57,,1052,MED1,ESVLC,1,2.25,32513,10,0
SZLU9689974,1,66,58,3,2,2022/11/2 22:20,,1053,MED1,ITGOA,1,2.25,28920.4,9,0
TGBU5053755,1,6C,88,5,3,2022/11/2 22:53,,1054,MED1,GRPIR,1,2.25,24500,8,0
TCNU2772246,1,96,16,6,1,2022/11/2 23:02,,1055,MED1,GRPIR,1,2.25,24500,8,0
EGHU9702232,1,96,16,6,2,2022/11/2 23:16,,1056,MED1,GRPIR,1,2.25,30200,10,0
OOCU7330200,1,62,68,3,1,2022/11/2 23:24,,1057,MED1,ESVLC,1,2.25,14070,4,0
WBPU7026845,1,6C,88,6,4,2022/11/2 23:30,,1058,MED1,GRPIR,1,2.25,11350,3,0
EGHU3486096,1,62,25,3,3,2022/11/2 23:30,,1059,MED1,GRPIR,1,1,15317,5,0
EISU2292067,1,62,25,3,4,2022/11/2 23:34,,1060,MED1,GRPIR,1,1,18210,6,0
BMOU5382952,1,66,32,4,1,2022/11/2 23:34,,1061,MED1,FRFOS,1,2.25,8636,2,0
UETU5224495,1,6C,88,4,3,2022/11/2 23:43,,1062,MED1,GRPIR,1,2.25,17968,5,0
CCLU7394844,1,96,16,6,3,2022/11/2 23:52,,1063,MED1,GRPIR,1,2.25,25590,8,0
CCLU5268019,1,67,92,5,1,2022/11/3 0:01,,1064,MED1,ITSPE,1,2,13643,4,0
EISU9132991,1,6C,88,5,4,2022/11/3 0:04,,1065,MED1,GRPIR,1,2.25,30460,10,0
GCXU5444206,1,66,58,3,3,2022/11/3 0:06,,1066,MED1,ITGOA,1,2.25,24500,8,0
EGHU9438602,1,96,16,6,4,2022/11/3 0:14,,1067,MED1,GRPIR,1,2.25,24680,8,0
TCNU6360627,1,6C,88,5,5,2022/11/3 0:17,,1068,MED1,GRPIR,1,2.25,31828.3,10,0
TCKU6213046,1,62,42,5,5,2022/11/3 0:32,,1069,MED1,FRFOS,1,2.25,12282,4,0
OOLU0216912,1,75,47,4,1,2022/11/3 0:41,,1070,MED1,ITSPE,1,1,13395.2,4,0
TCNU8646013,1,53,42,2,4,2022/11/3 1:22,,1071,MED1,FRFOS,1,2.25,26923,8,0
EITU1779012,1,69,28,5,1,2022/11/3 1:24,,1072,MED1,GRPIR,1,2.25,13764.2,4,0
TCNU4452410,1,5B,74,6,3,2022/11/3 1:43,,1073,MED1,ITGOA,1,2.25,18951,6,0
BMOU4860933,1,67,50,6,1,2022/11/3 1:44,,1074,MED1,GRPIR,1,2.25,5665,1,0
TCNU2534818,1,6C,88,3,1,2022/11/3 1:46,,1075,MED1,GRPIR,1,2.25,30000,10,0
CMAU7450555,1,62,68,2,1,2022/11/3 1:49,,1076,MED1,FRFOS,1,2.25,12282,4,0
OOCU7460992,1,62,68,1,1,2022/11/3 2:01,,1077,MED1,ESVLC,1,2.25,11388,3,0
TLLU4139367,1,66,32,6,1,2022/11/3 2:02,,1078,MED1,FRFOS,1,2.25,19142,6,0
TGCU5092647,1,69,28,5,2,2022/11/3 2:25,,1079,MED1,GRPIR,1,2.25,13680,4,0
TCKU6401296,1,66,32,2,1,2022/11/3 2:31,,1080,MED1,FRFOS,1,2.25,12282,4,0
EITU9244491,1,65,80,4,1,2022/11/3 3:42,,1081,MED1,ITGOA,1,2.25,14410,4,0
TGBU6295727,1,6C,72,5,1,2022/11/3 3:52,,1082,MED1,GRPIR,1,2.25,11488,3,0
OOLU9618316,1,62,68,4,1,2022/11/3 4:18,,1083,MED1,ESVLC,1,2.25,8294,2,0
CAAU5884984,1,69,28,5,3,2022/11/3 4:34,,1084,MED1,GRPIR,1,2.25,11497,3,0
EISU1714445,1,69,80,5,1,2022/11/3 5:00,,1085,MED1,GRPIR,1,2,8780,2,0
TGHU6621810,1,6C,72,5,2,2022/11/3 5:28,,1086,MED1,GRPIR,1,2.25,14592.5,4,0
MAGU2305641,1,51,67,5,1,2022/11/3 5:34,,1087,MED1,GRPIR,1,1,7571.8,2,0
BSIU9600744,1,6C,18,3,3,2022/11/3 6:11,,1088,MED1,ESVLC,1,2.25,24620,8,0
HMCU9089663,1,6C,88,3,2,2022/11/3 6:39,,1089,MED1,GRPIR,1,2.25,22830.3,7,0
TGBU4747788,1,69,28,5,4,2022/11/3 6:41,,1090,MED1,GRPIR,1,2.25,11496,3,0
FFAU3099883,1,69,28,5,5,2022/11/3 7:16,,1091,MED1,GRPIR,1,2.25,14299.8,4,0
CSNU8451042,1,66,12,2,1,2022/11/3 7:28,,1092,MED1,GRPIR,1,2.25,13764.6,4,0
TGBU8968961,1,6C,88,3,3,2022/11/3 7:28,,1093,MED1,GRPIR,1,2.25,24400,8,0
OERU4116940,1,99,42,4,3,2022/11/3 7:32,,1094,MED1,ESVLC,1,2.25,32800,10,0
OOCU8697696,1,59,28,6,1,2022/11/3 7:41,,1095,MED1,SGSIN,1,2.25,29820,9,0
OOLU9308178,1,6C,72,5,3,2022/11/3 7:43,,1096,MED1,GRPIR,1,2.25,24400,8,0
SZLU9481770,1,65,80,4,2,2022/11/3 7:49,,1097,MED1,ITGOA,1,2.25,30799.8,10,0
TGBU8870147,1,66,12,2,2,2022/11/3 7:56,,1098,MED1,GRPIR,1,2.25,13329.3,4,0
DFSU1782042,1,75,47,1,1,2022/11/3 8:02,,1099,MED1,SGSIN,1,1,18280,6,0
FCIU5314581,1,75,47,1,2,2022/11/3 8:05,,1100,MED1,SGSIN,1,1,14087.3,4,0
OOCU8317498,1,7A,32,6,1,2022/11/3 8:38,,1101,MED1,ITGOA,1,2.25,12718.9,4,0
OOLU8983206,1,66,58,2,2,2022/11/3 8:49,,1102,MED1,ITGOA,1,2.25,12861.8,4,0
EISU8043462,1,52,20,3,1,2022/11/3 8:49,,1103,MED1,ESVLC,1,2.25,18948,6,0
TCNU2413837,1,6C,72,5,4,2022/11/3 8:52,,1104,MED1,GRPIR,1,2.25,22110,7,0
TCNU8644181,1,66,20,2,1,2022/11/3 8:57,,1105,MED1,GRPIR,1,2.25,11163,3,0
CSNU6932861,1,6C,92,6,1,2022/11/3 9:27,,1106,MED1,SGSIN,1,2.25,19403.9,6,0
TGBU3007386,1,62,35,5,4,2022/11/3 9:31,,1107,MED1,GRPIR,1,1,12400,4,0
EMCU9852113,1,66,58,2,3,2022/11/3 10:15,,1108,MED1,ITGOA,1,2.25,14410,4,0
EITU1808363,1,63,26,2,1,2022/11/3 10:22,,1109,MED1,FRFOS,1,2.25,8917.5,2,0
TGHU9648060,1,6C,48,3,1,2022/11/3 10:24,,1110,MED1,SGSIN,1,2.25,29570.8,9,0
CMAU7441620,1,53,42,2,5,2022/11/3 10:27,,1111,MED1,FRFOS,1,2.25,24700.2,8,0
CBHU6421380,1,67,92,4,3,2022/11/3 10:38,,1112,MED1,ITGOA,1,2,12574.5,4,0
CBHU2820700,1,65,80,4,3,2022/11/3 11:16,,1113,MED1,ITGOA,1,2.25,26108.4,8,0
TRHU5265824,1,6C,88,1,2,2022/11/3 11:27,,1114,MED1,GRPIR,1,2.25,11163,3,0
