ctn_no,category,actual_position_block,bay,stack,tier,first_inyard_time,last_outyard_time,order,vessel_reference,destination_port_code,ctn_status,ctn_size,weight,ctn_weight,flag
DHDU2258457,1,6N,17,6,2,2022/11/1 14:54,,496,NEU5,NLRTM,1,1,28900,9,0
APZU4672086,1,64,56,4,3,2022/11/1 14:59,,497,NEU5,GBSOU,1,2,10481.7,3,0
BEAU4123248,1,52,68,6,4,2022/11/1 15:24,,498,NEU5,GBSOU,1,2.25,11262.7,3,0
BEAU6429140,1,5B,50,6,3,2022/11/1 15:39,,499,NEU5,NLRTM,1,2.25,9642,3,0
TRHU1943800,1,59,51,4,4,2022/11/1 15:44,,500,NEU5,NLRTM,1,1,6388,2,0
CMAU6427437,1,5N,20,4,1,2022/11/1 15:59,,501,NEU5,NLRTM,1,2.25,29260,9,0
FCIU9954062,1,59,28,5,3,2022/11/1 16:01,,502,NEU5,GBSOU,1,2.25,10048,3,0
EITU1845731,1,65,28,3,4,2022/11/1 16:54,,503,NEU5,GBSOU,1,2.25,29256,9,0
XINU1455366,1,5S,41,4,1,2022/11/1 17:19,,504,NEU5,GBSOU,1,1,18120,6,0
TCKU2649601,1,53,31,3,1,2022/11/1 17:22,,505,NEU5,NLRTM,1,1,15011,5,0
FSCU8325357,1,54,42,5,1,2022/11/1 17:26,,506,NEU5,NLRTM,1,2.25,16251,5,0
CMAU5513720,1,59,28,5,4,2022/11/1 17:59,,507,NEU5,GBSOU,1,2.25,9712,3,0
TCKU1527419,1,5S,41,4,2,2022/11/1 18:05,,508,NEU5,GBSOU,1,1,18120,6,0
EITU1577475,1,56,76,6,2,2022/11/1 18:10,,509,NEU5,NLRTM,1,2.25,24400,8,0
EMCU9890345,1,92,32,6,4,2022/11/1 18:10,,510,NEU5,NLRTM,1,2.25,24400,8,0
HMCU9126242,1,92,36,6,3,2022/11/1 18:10,,511,NEU5,NLRTM,1,2.25,24400,8,0
SKIU9097795,1,92,36,1,3,2022/11/1 18:10,,512,NEU5,NLRTM,1,2.25,24400,8,0
TCKU6065463,1,56,76,5,5,2022/11/1 18:10,,513,NEU5,NLRTM,1,2.25,24400,8,0
TGHU6533597,1,97,50,2,1,2022/11/1 18:10,,514,NEU5,NLRTM,1,2.25,24400,8,0
EGHU9325735,1,97,50,2,3,2022/11/1 18:10,,515,NEU5,NLRTM,1,2.25,24400,8,0
EGHU9686928,1,92,36,6,1,2022/11/1 18:10,,516,NEU5,NLRTM,1,2.25,24400,8,0
BEAU6223647,1,92,36,1,1,2022/11/1 18:12,,517,NEU5,NLRTM,1,2.25,25362,8,0
BMOU5038309,1,56,76,5,4,2022/11/1 18:12,,518,NEU5,NLRTM,1,2.25,25362,8,0
BMOU5054697,1,92,36,6,4,2022/11/1 18:12,,519,NEU5,NLRTM,1,2.25,25362,8,0
CAAU6143707,1,97,50,3,4,2022/11/1 18:12,,520,NEU5,NLRTM,1,2.25,25362,8,0
CAIU9094810,1,56,76,5,2,2022/11/1 18:12,,521,NEU5,NLRTM,1,2.25,25362,8,0
CBHU8970712,1,92,32,6,3,2022/11/1 18:12,,522,NEU5,NLRTM,1,2.25,25362,8,0
CBHU9064733,1,64,78,2,1,2022/11/1 18:12,,523,NEU5,NLRTM,1,2.25,25362,8,0
CSLU6060289,1,97,50,2,5,2022/11/1 18:12,,524,NEU5,NLRTM,1,2.25,25362,8,0
CSLU6114214,1,69,16,6,4,2022/11/1 18:12,,525,NEU5,NLRTM,1,2.25,25362,8,0
CSNU7877007,1,97,50,2,2,2022/11/1 18:12,,526,NEU5,NLRTM,1,2.25,25362,8,0
CSNU7219325,1,85,70,6,4,2022/11/1 18:12,,527,NEU5,NLRTM,1,2.25,25362,8,0
FFAU2712630,1,97,50,3,5,2022/11/1 18:12,,528,NEU5,NLRTM,1,2.25,25362,8,0
FFAU3310933,1,85,70,6,3,2022/11/1 18:12,,529,NEU5,NLRTM,1,2.25,25362,8,0
OOCU7539546,1,85,70,6,2,2022/11/1 18:12,,530,NEU5,NLRTM,1,2.25,25362,8,0
OOCU8628890,1,97,50,3,3,2022/11/1 18:12,,531,NEU5,NLRTM,1,2.25,25362,8,0
OOLU9267090,1,97,50,3,2,2022/11/1 18:12,,532,NEU5,NLRTM,1,2.25,25362,8,0
DFSU6152149,1,56,76,5,3,2022/11/1 18:12,,533,NEU5,NLRTM,1,2.25,25362,8,0
DFSU7261484,1,92,32,6,2,2022/11/1 18:12,,534,NEU5,NLRTM,1,2.25,25362,8,0
FCIU9434862,1,56,76,6,3,2022/11/1 18:12,,535,NEU5,NLRTM,1,2.25,25362,8,0
OOLU9674460,1,64,78,3,5,2022/11/1 18:12,,536,NEU5,NLRTM,1,2.25,25362,8,0
OOLU9495989,1,92,36,6,2,2022/11/1 18:12,,537,NEU5,NLRTM,1,2.25,25362,8,0
FCIU9580867,1,56,76,6,4,2022/11/1 18:12,,538,NEU5,NLRTM,1,2.25,25362,8,0
OOLU9856016,1,97,50,2,4,2022/11/1 18:12,,539,NEU5,NLRTM,1,2.25,25362,8,0
SEGU6662657,1,92,32,5,3,2022/11/1 18:12,,540,NEU5,NLRTM,1,2.25,25362,8,0
FCIU9612603,1,67,54,4,1,2022/11/1 18:12,,541,NEU5,NLRTM,1,2.25,25362,8,0
SEKU4558102,1,92,36,1,2,2022/11/1 18:12,,542,NEU5,NLRTM,1,2.25,25362,8,0
TEMU7880449,1,92,32,6,1,2022/11/1 18:12,,543,NEU5,NLRTM,1,2.25,25362,8,0
TEMU7919936,1,92,36,1,4,2022/11/1 18:12,,544,NEU5,NLRTM,1,2.25,25362,8,0
TGBU4877668,1,69,16,6,3,2022/11/1 18:12,,545,NEU5,NLRTM,1,2.25,25362,8,0
TGBU7763000,1,67,54,4,2,2022/11/1 18:12,,546,NEU5,NLRTM,1,2.25,25362,8,0
TGBU8565307,1,97,50,3,1,2022/11/1 18:12,,547,NEU5,NLRTM,1,2.25,25362,8,0
TLLU6876893,1,52,18,2,3,2022/11/1 18:12,,548,NEU5,NLRTM,1,2.25,25362,8,0
TRHU4198953,1,51,78,3,5,2022/11/1 18:12,,549,NEU5,NLRTM,1,2.25,25362,8,0
TCNU5393035,1,65,28,3,5,2022/11/1 18:24,,550,NEU5,GBSOU,1,2.25,12859.2,4,0
TGCU5091511,1,67,62,3,3,2022/11/1 18:58,,551,NEU5,GBSOU,1,2.25,15680.9,5,0
CMAU5644757,1,65,28,6,2,2022/11/1 19:00,,552,NEU5,GBSOU,1,2.25,11858,3,0
CMAU7246541,1,65,28,2,2,2022/11/1 19:22,,553,NEU5,GBSOU,1,2.25,11858,3,0
TGHU6732752,1,65,28,1,1,2022/11/1 20:06,,554,NEU5,GBSOU,1,2.25,11858,3,0
TEMU7111927,1,6S,28,5,1,2022/11/1 20:41,,555,NEU5,GBSOU,1,2.25,29060,9,0
TRHU5849582,1,65,28,3,1,2022/11/1 22:25,,556,NEU5,GBSOU,1,2.25,14344.9,4,0
CMAU5963409,1,53,42,6,4,2022/11/1 22:51,,557,NEU5,NLRTM,1,2.25,24618,8,0
TEMU6350681,1,18,88,2,1,2022/11/1 23:18,,558,NEU5,GBSOU,1,2.25,7800,2,0
BEAU4107484,1,18,88,2,3,2022/11/1 23:30,,559,NEU5,GBSOU,1,2.25,8099,2,0
TCNU3487095,1,57,48,3,1,2022/11/2 0:33,,560,NEU5,NLRTM,1,2.25,24618,8,0
TCNU3605304,1,57,48,3,2,2022/11/2 0:35,,561,NEU5,NLRTM,1,2.25,24618,8,0
TCNU3158037,1,57,48,3,3,2022/11/2 0:44,,562,NEU5,NLRTM,1,2.25,24618,8,0
TCLU6301083,1,55,24,1,1,2022/11/2 1:24,,563,NEU5,NLRTM,1,2.25,24618,8,0
CMAU4898741,1,53,80,4,4,2022/11/2 1:37,,564,NEU5,NLRTM,1,2.25,24618,8,0
SEGU4675110,1,53,80,4,1,2022/11/2 20:15,,565,NEU5,NLRTM,1,2.25,24618,8,0
APHU6491696,1,53,80,4,2,2022/11/2 20:35,,566,NEU5,NLRTM,1,2.25,24618,8,0
CMAU4303680,1,55,24,4,1,2022/11/2 21:57,,567,NEU5,NLRTM,1,2.25,24618,8,0
CIPU5300543,1,53,80,4,3,2022/11/2 22:02,,568,NEU5,NLRTM,1,2.25,24618,8,0
TRHU8370660,1,53,60,6,1,2022/11/3 0:21,,569,NEU5,FRLEH,1,2.25,15664,5,0
CMAU9327236,1,57,74,4,1,2022/11/3 7:56,,570,NEU5,NLRTM,1,2.25,16473.4,5,0
GCXU5315390,1,57,60,3,1,2022/11/3 8:48,,571,NEU5,NLRTM,1,2.25,21420,7,0
TCNU7153809,1,57,60,3,2,2022/11/3 8:50,,572,NEU5,NLRTM,1,2.25,21420,7,0
TEMU6459754,1,56,54,6,1,2022/11/3 10:52,,573,NEU5,NLRTM,1,2.25,21420,7,0
